921.91	1
440.326018	635.362946
457.231933	576.445569
516.296813	1745.333947
539.395018	314.567889
551.815856	873.085683
566.327757	2129.687384
603.392334	760.136138
628.328796	13252.932386
640.352904	500.431962
659.345764	435.201349
677.357116	1573.873572
696.451964	561.741149
732.327575	698.928619
759.098693	690.064157
776.425232	4376.399123
792.734558	754.927930
819.582702	362.931294
841.311157	578.634926
862.396484	1680.876928
875.495910	4819.961700
891.273009	1277.855976
917.348388	1735.891771
